"homename"	"homecontinent"	"homecountry"	"homelat"	"homelon"	"travellon"	"travellat"
"Neverwhere"	"Asia"	"India"	26.51191	88.71519	121.91662774	11.97187502
"Neverwhere"	"Asia"	"India"	26.51191	88.71519	-118.00209833	33.65703481
"Neverwhere"	"Asia"	"India"	26.51191	88.71519	120.383	16.4167
"Neverwhere"	"Asia"	"India"	26.51191	88.71519	120.33940982	16.69150814
"melbourne"	"Australia"	"Australia"	-37.813611	144.963056	151.283	-33.8
"Honolulu, Hawaii"	"North America"	"United States of America"	21.3069444	-157.8583333	-158.05146249	21.66465953
"Honolulu, Hawaii"	"North America"	"United States of America"	21.3069444	-157.8583333	-158.05146249	21.66465953
"Honolulu, Hawaii"	"North America"	"United States of America"	21.3069444	-157.8583333	-158.054	21.664
"Honolulu, Hawaii"	"North America"	"United States of America"	21.3069444	-157.8583333	-157.829	21.2828
"Orange County, CA"	"North America"	"United States of America"	33.7174708	-117.8311428	-118.000717	33.65846
"Orange County, CA"	"North America"	"United States of America"	33.7174708	-117.8311428	-117.90083333	33.58694444
"Orange County, CA"	"North America"	"United States of America"	33.7174708	-117.8311428	-117.595	33.385
"Vancouver, British Columbia"	"North America"	"Canada"	49.2827291	-123.1207375	-117.12587929	32.57492703
"Vancouver, British Columbia"	"North America"	"Canada"	49.2827291	-123.1207375	-86.78276789	21.04937427
"Vancouver, British Columbia"	"North America"	"Canada"	49.2827291	-123.1207375	-117.13252	32.57963
"Gauteng"	"Africa"	"South Africa"	-26.2707593	28.1122679	23.3667	-34.05
"Gauteng"	"Africa"	"South Africa"	-26.2707593	28.1122679	23.3667	-34.05
"Gauteng"	"Africa"	"South Africa"	-26.2707593	28.1122679	23.3667	-34.05
"Gauteng"	"Africa"	"South Africa"	-26.2707593	28.1122679	23.3667	-34.05
"Sydney, Australia"	"Australia"	"Australia"	-33.8688197	151.2092955	153.43086	-28.002
"Jersey"	"Europe"	"Jersey"	49.214439	-2.13125	-2.22940424	49.18906015
"Reims/Troyes"	"Europe"	"France"	48.299479	4.084254	-1.40424862	43.78458642
"Melbourne, Victoria"	"Australia"	"Australia"	-37.813611	144.963056	-9.33759982	39.37176167
"Samborondon, Ecuador"	"South America"	"Ecuador"	-1.9606263	-79.727151	-80.776724	-1.742823
"Samborondon, Ecuador"	"South America"	"Ecuador"	-1.9606263	-79.727151	-80.75802286	-1.81906446
"Heredia,Costa Rica"	"South America"	"Costa Rica"	9.9981413	-84.1197643	-82.73896264	9.65237543
"Barra de São João, RJ"	"South America"	"Brazil"	-22.5742501	-41.9878239	-42.00544269	-22.67575003
"Barra de São João, RJ"	"South America"	"Brazil"	-22.5742501	-41.9878239	-42.00544269	-22.67575003
"Navarre, FL"	"North America"	"United States of America"	30.4109342	-86.9123217	-86.86274167	30.38148889
"Atlanta, GA"	"North America"	"United States of America"	33.7489954	-84.3879824	-155.823	19.9913
"Los Angeles, California. "	"North America"	"United States of America"	34.0522342	-118.2436849	-76.77833796	-12.38899009
"Marlton, NJ"	"North America"	"United States of America"	39.8912248	-74.9218324	-104.231	35.38
"Marlton, NJ"	"North America"	"United States of America"	39.8912248	-74.9218324	-103.486	35.3392
"Birmingham"	"North America"	"United States of America"	33.5206608	-86.80249	151.278611	-33.8925
"Ormond Beach, FL"	"North America"	"United States of America"	29.2858129	-81.0558894	-81.0749	29.2864
"Stamford, England"	"Europe"	"United Kingdom"	52.651282	-0.480216	115.33839165	-8.59834092
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.05517	46.3492
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-123.1386941	49.279948
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.054	46.351
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.05517	46.3492
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.072	46.2912
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.072	46.2912
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.054	46.351
"Downtown, Vancouver"	"North America"	"Canada"	49.281954	-123.1170744	-124.054	46.351
"Manila, Philippines"	"Asia"	"Philippines"	14.5995124	120.9842195	126.05137	9.7586
"barcelona"	"Europe"	"Spain"	41.3850639	2.1734035	115.183	-8.5
"Lancaster, PA"	"North America"	"United States of America"	40.0378755	-76.3055144	-74.7269	39.0929
"Hong Kong"	"Asia"	"Hong Kong S.A.R."	22.396428	114.109497	-117.29206236	33.03471274
"Hong Kong"	"Asia"	"Hong Kong S.A.R."	22.396428	114.109497	-117.29206236	33.03471274
"Hong Kong"	"Asia"	"Hong Kong S.A.R."	22.396428	114.109497	-117.29206236	33.03471274
"trujillo"	"South America"	"Peru"	-8.1090524	-79.0215336	-43.22951181	-22.91162551
"London (UK) "	"Europe"	"United Kingdom"	51.5073509	-0.1277583	3.12348604	42.24127475
"Andorra"	"Europe"	"Andorra"	42.506285	1.521801	-1.98502867	43.3198855
"Barcelona | Ibiza"	"Europe"	"Spain"	39.0200099	1.4821482	2.3	41.6167
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.24703267	39.22780789
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.34084576	39.46508061
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.26627686	39.17112143
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.283333	39.2833
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.24703267	39.22780789
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.26495693	39.24551768
"Madrid,Alicante,Ibiza"	"Europe"	"Spain"	38.285483	-0.560056	-0.375	39.46666667
"Puerto Vallarta, Jalisco"	"South America"	"Mexico"	20.653407	-105.2253316	-105.267	20.6667
"Los Antiguos, Santa Cruz; Arge"	"South America"	"Argentina"	-46.5486283	-71.6319773	-70.93201176	-46.59216709
"Los Antiguos, Santa Cruz; Arge"	"South America"	"Argentina"	-46.5486283	-71.6319773	-70.93201176	-46.59216709
"cabo frio, rio de janeiro"	"South America"	"Brazil"	-22.8867507	-42.0262542	-42.02459566	-22.96917083
" North Devon UK"	"Europe"	"United Kingdom"	51.0729874	-3.8918711	-4.21259	51.13994
"Munich, Bavaria"	"Europe"	"Germany"	48.1351253	11.5819806	11.58776301	48.14347054
"Valencia, España"	"Europe"	"Spain"	39.4699075	-0.3762881	-0.32380511	39.47666642
"Valencia, España"	"Europe"	"Spain"	39.4699075	-0.3762881	-0.32380511	39.47666642
"Jerez de la Frontera"	"Europe"	"Spain"	36.6850064	-6.1260744	-6.1167	36.7
"Leioa"	"Europe"	"Spain"	43.3267036	-2.990057	-3.01689	43.35031
"Leioa"	"Europe"	"Spain"	43.3267036	-2.990057	-3.01761648	43.32665234
"Leioa"	"Europe"	"Spain"	43.3267036	-2.990057	-3.01689	43.35031
"Leioa"	"Europe"	"Spain"	43.3267036	-2.990057	-3.01689	43.35031
"Estado de Mexico"	"South America"	"Mexico"	19.4968732	-99.7232673	-99.16951151	19.45310735
"Estado de Mexico"	"South America"	"Mexico"	19.4968732	-99.7232673	-99.16951151	19.45310735
"Sant Feliu de #guixols"	"Europe"	"Spain"	41.7859253	3.0125674	-5.60374542	36.01314309
"Sant Feliu de #guixols"	"Europe"	"Spain"	41.7859253	3.0125674	-5.60374542	36.01314309
"Kansas City "	"North America"	"United States of America"	39.0997265	-94.5785667	-80.09527655	26.18978121
"Kansas City "	"North America"	"United States of America"	39.0997265	-94.5785667	-80.09527655	26.18978121
"Charleston, SC"	"North America"	"United States of America"	32.7764749	-79.9310512	-79.96697022	32.73747112
"Charleston, SC"	"North America"	"United States of America"	32.7764749	-79.9310512	-79.96697022	32.73747112
"London & Cooden Beach"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-62.747222	17.319722
"Dallas, TX"	"North America"	"United States of America"	32.7766642	-96.7969879	-85.87183356	11.25384151
"España"	"Europe"	"Spain"	40.463667	-3.74922	-1.55744688	43.48633017
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.8283005	34.0205994
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.8283005	34.0205994
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-117.68765615	33.4637553
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.779	34.0304
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.53675621	34.03587255
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.822	34.0162
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.779	34.0304
"Los Angeles, CA"	"North America"	"United States of America"	34.0522342	-118.2436849	-118.807	34.0009
"Alabama"	"North America"	"United States of America"	32.3182314	-86.902298	-87.05165106	30.35131717
"Chile"	"South America"	"Chile"	-35.675147	-71.542969	-70.65518203	-33.44001664
"Chile"	"South America"	"Chile"	-35.675147	-71.542969	152.917	-31.4333
"Coquimbo, Chile"	"South America"	"Chile"	-29.9590009	-71.3389183	-71.27656753	-29.92725511
"Coquimbo, Chile"	"South America"	"Chile"	-29.9590009	-71.3389183	-71.27953532	-29.92677263
"Buenos Aires - Argentina"	"South America"	"Argentina"	-34.6036844	-58.3815591	-58.47075431	-34.52024007
"Puerto Real, Andalucía"	"Europe"	"Spain"	36.5316485	-6.1831947	-6.2723038	36.49695555
"Blagoveshchensk, Russia"	"Europe"	"Russia"	50.2727763	127.5404017	127.50437467	50.26100186
"Blagoveshchensk, Russia"	"Europe"	"Russia"	50.2727763	127.5404017	127.50437467	50.26100186
"Australia"	"Australia"	"Australia"	-25.274398	133.775136	115.0294177	-33.6467379
"Australia"	"Australia"	"Australia"	-25.274398	133.775136	115.02805643	-33.6342522
"Australia"	"Australia"	"Australia"	-25.274398	133.775136	114.99435	-33.9927599
"Sydney"	"Australia"	"Australia"	-33.8688197	151.2092955	110.591905	-7.997852
"calle salcillo"	"Europe"	"Spain"	37.9410884	-1.1357174	-4.40976	36.71812
"calle salcillo"	"Europe"	"Spain"	37.9410884	-1.1357174	-4.51735921	36.59906681
"CALIFORNIA"	"North America"	"United States of America"	36.778261	-119.4179324	-118.551049	34.401957
"CALIFORNIA"	"North America"	"United States of America"	36.778261	-119.4179324	-118.5512844	34.4024555
"CALIFORNIA"	"North America"	"United States of America"	36.778261	-119.4179324	-118.551049	34.401957
"CALIFORNIA"	"North America"	"United States of America"	36.778261	-119.4179324	-119.29762129	34.27504446
"CALIFORNIA"	"North America"	"United States of America"	36.778261	-119.4179324	-118.5512844	34.4024555
"Mexico"	"South America"	"Mexico"	23.634501	-102.552784	-109.71481508	23.02965209
"Planet Earth"	"North America"	"United States of America"	41.909611	-87.771964	-117.9339362	33.61393341
"The North Country"	"North America"	"United States of America"	44.8571516	-74.3395204	-1.815	53.915
"The North Country"	"North America"	"United States of America"	44.8571516	-74.3395204	-1.815	53.915
"Costa Rica"	"South America"	"Costa Rica"	9.748917	-83.753428	-84.6333	9.61667
"University of Essex ✌️"	"Europe"	"United Kingdom"	51.8777259	0.9472069	153.61278977	-28.64281147
"Texas, USA"	"North America"	"United States of America"	31.9685988	-99.9018131	-94.8027	32.1539
"Fuenlabrada, Madrid, Spain"	"Europe"	"Spain"	40.2902056	-3.8035477	-159.56573	22.21939
"Fuenlabrada, Madrid, Spain"	"Europe"	"Spain"	40.2902056	-3.8035477	-5.91537713	43.60653332
"Sydney ✈️"	"Australia"	"Australia"	-33.9399228	151.1752764	151.27447332	-33.89506414
"Sydney ✈️"	"Australia"	"Australia"	-33.9399228	151.1752764	151.27447332	-33.89506414
"Sydney ✈️"	"Australia"	"Australia"	-33.9399228	151.1752764	151.27447332	-33.89506414
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-72.90224177	41.24861962
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-71.95055556	41.03833333
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-54.85827378	-34.91620802
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-54.85827378	-34.91620802
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-73.96552935	40.76716045
"Brooklyn, NY USA"	"North America"	"United States of America"	40.6781784	-73.9441579	-119.82915415	34.41652493
"Brasília"	"South America"	"Brazil"	-15.7941569	-47.8825289	-46.52506322	-18.59982659
"Marcos paz city"	"South America"	"Argentina"	-34.7823358	-58.8377795	-58.83798104	-34.78194728
"México"	"South America"	"Mexico"	23.634501	-102.552784	-105.23921501	20.59773299
"Malaga"	"Europe"	"Spain"	36.7212737	-4.4213988	-6.06532085	36.22520773
"Malaga, Spain"	"Europe"	"Spain"	36.7212737	-4.4213988	-6.06708162	36.2268262
"Cuba with an 'O'"	"North America"	"United States of America"	38.0647411	-91.4049376	120.3204491	16.65724442
"San Isidro, Argentina"	"South America"	"Argentina"	-34.470829	-58.5286102	-56.7	-36.6
"León - Santander"	"Europe"	"Spain"	43.4555956	-3.8478769	-4.04572552	43.43945847
"León - Santander"	"South America"	"Mexico"	21.1345232	-101.7080811	-4.04572552	43.43945847
"Chiclana de la Frontera, Andalucía"	"Europe"	"Spain"	36.4165052	-6.1461102	-3.46660122	43.46296406
"Jaco - Orotina"	"South America"	"Costa Rica"	9.9773311	-84.7416479	-85.65977317	10.58735324
"Jaco - Orotina"	"South America"	"Costa Rica"	9.9773311	-84.7416479	-84.7167	9.95
"Jaco - Orotina"	"South America"	"Costa Rica"	9.9773311	-84.7416479	-84.5281547	9.9142192
"L'Ampolla, España"	"Europe"	"Spain"	40.8123438	0.7071009	0.74126203	40.62882657
"L'Ampolla, España"	"Europe"	"Spain"	40.8123438	0.7071009	0.74126203	40.62882657
"Paris"	"Europe"	"France"	48.856614	2.3522219	-1.24756184	44.63062371
"M&J.          Estas disponible"	"Europe"	"Spain"	40.4162883	-3.7033725	-9.41916556	38.97386537
"Paris"	"Europe"	"France"	48.856614	2.3522219	-1.56656	43.47207
"ÜT: 9.737127,-63.168059"	"North America"	"United States of America"	37.1774166	-113.2845949	-62.9883	10.7039
"Milan"	"Europe"	"Italy"	45.4654219	9.1859243	-122.46	37.8042
"philadelphia"	"North America"	"United States of America"	39.9525839	-75.1652215	-85.84303636	10.29668449
"philadelphia"	"North America"	"United States of America"	39.9525839	-75.1652215	-85.8370243	10.22776245
"Paris"	"Europe"	"France"	48.856614	2.3522219	-1.53441202	43.51108321
"Tijuana"	"South America"	"Mexico"	32.5149469	-117.0382471	-116.62314	31.86053
"Brasil"	"South America"	"Brazil"	-14.235004	-51.92528	-48.6485794	-28.12602143
"México"	"South America"	"Mexico"	23.634501	-102.552784	-87.06737995	20.66121676
"C/ Don Alonso el Sabio, 12"	"Europe"	"Spain"	37.3911074	-5.99127	-5.99128	37.39112
"Buenos Aires"	"South America"	"Argentina"	-34.6036844	-58.3815591	-65.0279712	-42.7720718
"London"	"Europe"	"United Kingdom"	51.5073509	-0.1277583	-15.44116429	28.1343572
"puerto escondido oax."	"South America"	"Mexico"	15.8719795	-97.0767365	-97.06725	15.86191
"Lima, Perú"	"South America"	"Peru"	-12.2720956	-76.2710833	-76.82151414	-12.33880287
"Meli city"	"Asia"	"India"	27.0908375	88.4567399	-72.0157886	-34.3912473
"Meli city"	"Asia"	"India"	27.0908375	88.4567399	-71.94121402	-34.06996637
"Manzanillo, Colima"	"South America"	"Mexico"	19.1138094	-104.3384616	18.06724	59.33861
"Manzanillo, Colima"	"South America"	"Mexico"	19.1138094	-104.3384616	6.76288291	43.42894468
"Manzanillo, Colima"	"South America"	"Mexico"	19.1138094	-104.3384616	-157.91984095	21.33179673
"Manzanillo, Colima"	"South America"	"Mexico"	19.1138094	-104.3384616	-158.0401016	21.6741987
"Manzanillo, Colima"	"South America"	"Mexico"	19.1138094	-104.3384616	150.92645757	-33.75998214
"Cabo Frio/Búzios - Brasil"	"South America"	"Brazil"	-22.8869007	-42.0266493	-42.11790209	-22.94747571
"Makati city"	"Asia"	"Philippines"	14.554729	121.0244452	120.32067745	16.65602682
"東京 渋谷区"	"Asia"	"Japan"	35.6617773	139.7040506	139.68459529	35.70115826
"東京 渋谷区"	"Asia"	"Japan"	35.6617773	139.7040506	139.68459529	35.70115826
"Brazil"	"South America"	"Brazil"	-14.235004	-51.92528	-38.72831	-3.62689
"Indonesia"	"Asia"	"Indonesia"	-0.789275	113.921327	115.09523899	-8.836926
"Indonesia"	"Asia"	"Indonesia"	-0.789275	113.921327	115.09523899	-8.836926
"Indonesia"	"Asia"	"Indonesia"	-0.789275	113.921327	115.09523899	-8.836926
"Perpignan"	"Europe"	"France"	42.6886591	2.8948332	2.19000532	41.3686836
"Newark, NJ"	"North America"	"United States of America"	40.735657	-74.1723667	-74.176546	40.756199
"Newark, NJ"	"North America"	"United States of America"	40.735657	-74.1723667	-74.176546	40.756199
"World Wide"	"North America"	"Canada"	43.8169837	-79.532157	-118.84080505	34.02661896
"World Wide"	"North America"	"Canada"	43.8169837	-79.532157	-118.84080505	34.02661896
"Brisbane, Australia"	"Australia"	"Australia"	-27.4697707	153.0251235	153.14244	-26.78896
"Sao Paulo, Brazil"	"South America"	"Brazil"	-23.5505199	-46.6333094	-43.49208355	-23.03453884
"Montréal, Québec"	"North America"	"Canada"	45.5016889	-73.567256	-73.5936366	45.4289235
"Bournemouth, England"	"Europe"	"United Kingdom"	50.719164	-1.880769	-2	54
"St. Petersburg, FL"	"North America"	"United States of America"	27.7518284	-82.6267345	-82.6116104	27.8710098
"St. Petersburg, FL"	"North America"	"United States of America"	27.7518284	-82.6267345	-80.0394	26.7151
"Newcastle Australia "	"Australia"	"Australia"	-32.9564885	151.6771835	151.75649791	-32.94859335
"HKG - SYD "	"Australia"	"Australia"	-33.9399228	151.1752764	115.08888468	-8.81500219
"HKG - SYD "	"Australia"	"Australia"	-33.9399228	151.1752764	115.08888468	-8.81500219
"Azuaga, Badajoz"	"Europe"	"Spain"	38.261262	-5.6747209	-9.33522609	38.67970631
"Marseille"	"Europe"	"France"	43.296482	5.36978	5.3903299	43.30963
"東京都品川区"	"Asia"	"Japan"	35.6092261	139.7301861	139.74301163	35.5934078
"Kaanapali, HI"	"North America"	"United States of America"	20.9331214	-156.6831418	-156.679	20.9348
"Terrigal"	"Australia"	"Australia"	-33.448011	151.444461	151.44522	-33.4486
"Terrigal"	"Australia"	"Australia"	-33.448011	151.444461	151.44527	-33.44743
"Terrigal"	"Australia"	"Australia"	-33.448011	151.444461	151.44522	-33.4486
"poland - gdynia"	"Europe"	"Poland"	54.5188898	18.5305409	18.4015979	54.8018056
"poland - gdynia"	"Europe"	"Poland"	54.5188898	18.5305409	75.86666667	26.91666667
"Germany"	"Europe"	"Germany"	51.165691	10.451526	-6.06708162	36.2268262
"shonan"	"Asia"	"Japan"	35.352376	139.383201	139.42065514	35.3349174
"shonan"	"Asia"	"Japan"	35.352376	139.383201	115.14715206	-8.71536779
"shonan"	"Asia"	"Japan"	35.352376	139.383201	115.14715206	-8.71536779
"Hong Kong"	"Asia"	"Hong Kong S.A.R."	22.396428	114.109497	-72.1252	40.9795
"Hong Kong"	"Asia"	"Hong Kong S.A.R."	22.396428	114.109497	-72.1252	40.9795
"Taipei, Taiwan"	"Asia"	"Taiwan"	25.0329694	121.5654177	121.80351858	25.1428932
"Taipei, Taiwan"	"Asia"	"Taiwan"	25.0329694	121.5654177	121.80351858	25.1428932
"Brussels"	"Europe"	"Belgium"	50.8503396	4.3517103	139.48982082	35.33587599
"Brussels"	"Europe"	"Belgium"	50.8503396	4.3517103	139.48982082	35.33587599
"Brussels"	"Europe"	"Belgium"	50.8503396	4.3517103	139.48982082	35.33587599
